judge,model,temperature_dir,variant,id,forecast_correct,plausibility,completeness,source_consistency,non_hallucination,informativeness,conciseness,shap_completeness,shap_plausibility,shap_informativeness,shap_conciseness,shap_temperature,shap_evidence_words,shap_source_consistency,shap_model_Qwen3-32B,shap_non_hallucination,shap_rationale_words,shap_cat_finance,shap_cat_artificial-intelligence,shap_cat_economy-business,shap_cat_politics,shap_cat_health-pandemics,shap_cat_sports-entertainment,shap_model_Qwen2.5-7b-instruct,shap_cat_space,shap_cat_technology,shap_cat_environment-climate,shap_cat_geopolitics,shap_variant_variant4_credibility,shap_cat_elections,shap_cat_law,shap_cat_other,shap_variant_variant5_key_conditions,shap_variant_variant3_reasoning_type,shap_variant_variant6_step_by_step_reasoning,shap_variant_variant1_predicted_event,shap_variant_variant7_uncertainty_language,shap_variant_variant2_key_attribute,shap_variant_variant8_temporal_anchors,shap_output_valid
kimi-k2.5,GPT-OSS-120B,temperature_025,variant2_key_attribute,39458,1,0.8,0.7,0.9,0.9,0.75,0.8,0.003303519573210529,0.001384776932086227,0.00893657443028618,-0.014269439516052545,0.035254583061118894,-0.016509050727176327,0.008846575758524272,0.012616005824780485,-0.008002380277261146,-0.005910550095883002,-0.0015679277009205024,-0.0076355649886441015,-8.342014820523446e-05,-0.0014263508787397882,0.0009302601947077766,-0.0003351702709529862,0.001193876857530768,0.00047749391139323964,0.014578900371350137,0.00033402837346488634,-0.0003429802405252317,-0.00010831697296717976,0.000279783045523775,-0.0007823234442612736,-9.106422608013642e-05,6.800758453124925e-05,0.00014633314447263227,-1.2198533871960712e-05,-1.9491138430334528e-05,0.0001289711980277761,0.0002832905276297715,3.571735586353627e-06,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,39458,1,0.85,0.85,0.95,0.95,0.85,0.85,0.03847707456737032,-0.007078037618167497,0.028352809909081646,0.00303215855995282,0.0264180873406574,-0.02460729285768855,0.010088141748777379,0.00856515005074376,0.0141687675402149,-0.014976212663495855,-0.0022650979502312437,-0.012459095952970982,0.0007017035587268341,-0.0013303045248198018,0.0005394355070304792,-0.0004431816883516208,0.00038300108236691917,0.0004405516780688352,0.013118384059711675,0.00018480380397998048,9.076067985883704e-05,-4.7398848124613206e-05,0.0004975875405210925,-0.0005577828356463032,-6.904489536790394e-05,2.35396528651846e-05,0.00012469171563605643,2.839522037050512e-05,-8.540249320370045e-05,9.897158901087288e-05,4.193963993191325e-05,2.7432494816409693e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,39458,1,0.7,0.6,0.85,0.9,0.6,0.8,-0.015897255523534652,-0.02364115397777569,-0.0186289929736861,-0.012076887905796505,0.04059055527926061,-0.01930832958904349,0.007995930767097066,0.008948764407242578,-0.00581569406414658,0.001863784454704929,-0.0010599511645327765,-0.010484851123400111,1.4880060858045889e-05,-0.001322912376362205,0.0015643461463099861,-0.00041087587634235166,0.00243897573486192,0.0004258653180592868,0.01928960147229216,0.0004680748584258305,-0.0003493451915197372,-0.0003416616403476706,0.0002625379988286289,-0.0009078541608284939,-1.4325174853711889e-05,6.812272794425481e-05,0.0001005417895672013,-2.506350100272351e-05,2.090970852613045e-06,0.0002731641663108024,5.4259660718819226e-05,-2.9764888085104017e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant1_predicted_event,39461,1,1.0,0.8,1.0,1.0,0.8,1.0,0.016263779951696842,0.06279285477966381,0.015614663170364116,0.025742337657926707,0.015609612390540456,0.0009263431527017502,0.01291113607757606,0.006102656658629939,0.01068983018006707,-0.0007865138166422622,-0.0058096028334247655,0.00215628925988765,0.0027270921323335,-0.0005969034144394929,0.0003752258455925593,-0.0009895940348689544,-3.40294897910271e-05,0.0006726702711502221,-0.0002630793569963906,0.0007345264043549566,-0.00022495498357589562,-7.55149426922103e-05,2.212388802080952e-05,-0.00013176442215342662,-0.00017392420007717412,2.3952628309558346e-05,7.171632908404752e-05,-0.00011433134204005558,0.0005194642430393355,1.8626292615943934e-05,-5.39349881261374e-06,1.3491897346413359e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant3_reasoning_type,39461,1,1.0,0.9,1.0,1.0,0.9,1.0,0.07269287516031782,0.06692797671439617,0.04236442366665357,0.030523316065998087,0.010436815740347442,0.0021785825017730273,0.014906590907936031,0.0024582238293274794,0.010712310482138795,-0.0033704166247075827,-0.007408391983171997,0.002393577569856185,0.004484980276698334,-0.0004984153519819966,0.00047318457880397044,-0.0015942958960242142,0.00033152525418264997,0.0007886450194533644,-9.367569910198179e-05,0.0008793247260674944,-0.00010858710609082911,-5.695090377511931e-05,0.0013639943729771573,7.408085833740684e-05,-0.00011707361871175763,-7.806079546111574e-06,-0.0008666924703693754,-0.00010476972297805337,-4.5208183267830265e-05,2.0491245344182075e-06,-2.5965452792112204e-05,1.0046828091821617e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant4_credibility,39461,1,1.0,0.8,1.0,1.0,0.8,1.0,0.01765507709849048,0.06339215885058803,0.016353130753680552,0.026644130557288613,0.014474985207501496,0.0007888614363022626,0.013366795516474546,0.006168607719584187,0.010487679326236373,0.012529232398855356,-0.006016303328908665,0.0022219087911464494,0.0027617514340550577,-0.0006506245071635913,0.00033502439427619905,-0.0011443279729592395,-0.00011960497031276438,0.0006903687262099388,-0.0002524141375476947,0.0007043969701067684,-0.00023051279605854394,0.00040527376529552524,0.000175112958638859,-0.0001857167876655921,-0.00016320206737054866,8.638152537079209e-05,4.82681698175559e-05,-0.0001237679880669209,-2.032920127941656e-05,1.5016370615616932e-06,-2.2495200708686225e-06,1.3682174582403095e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,39461,1,1.0,0.8,1.0,1.0,0.8,1.0,0.01744898912863966,0.06312741868745837,0.01596866479253958,0.027161354868997352,0.015579911843416363,0.0006272730842753426,0.013979019968622696,0.006148934024568963,0.010721682076404455,0.0053431665641902725,-0.005927134809002824,0.0022464364150929167,0.002764029547446523,-0.0006006853101791503,0.00033435925454866584,-0.0010419681851817732,-8.039630682644185e-05,0.0006450857475604871,-0.00026701698542455773,0.000710973589070683,-0.00022996459652440497,-5.40318699333363e-05,-0.00021839196914516962,-0.00013120366070892196,-0.0001708679215240944,4.2438795081941273e-05,6.571976332590991e-05,0.0011320610518294302,-1.768943430896377e-05,-1.1977355863198918e-06,3.106538899129901e-07,1.4445069545257304e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,39461,1,1.0,0.8,1.0,1.0,0.8,1.0,0.017776620144062096,0.06371899447623279,0.016288012375106662,0.027301097105795823,0.014558119102103544,0.0007533660732641047,0.013450237369024393,0.006075253540631896,0.010677330158258225,0.01261603412852932,-0.006115574004108256,0.00224966632651435,0.0028179789968128676,-0.0006516146704567177,0.00034621877250252893,-0.0011293665312307557,-0.00010054536911277021,0.0006930889113820166,-0.00025165784624468535,0.0007242803360093214,-0.00024165935861726005,-6.273656773715466e-05,0.00018405320679059484,-0.00018761391947229365,-0.00016879929941571384,8.465991365895187e-05,4.9397817773240145e-05,-0.00012440830235592787,7.422814518389159e-06,2.2026765736821878e-06,-1.8911716650432457e-06,-8.869744056372947e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,39462,1,1.0,0.6,0.5,0.5,0.7,0.8,-0.026725850917320163,0.08210210136579366,-0.007996818293339968,-0.01767926780579167,0.03484317564243952,0.02760082913067608,-0.008230342509693567,0.006766328928492227,-0.0017819104528815288,0.010012889530058066,-0.002236287769937146,0.002124850480715112,0.001197054762019021,-0.0005492199003817232,0.0012868300093424264,-0.0005421706037128052,0.0020336329187392514,0.0006415574010251039,-0.0003608911366861314,0.0009209811911948041,0.0024807560699795935,-0.00040556334257165866,0.00035321848694341986,0.006424901870236668,-0.00010364563445105178,0.0001189505394705408,0.00010100335273602045,-4.9975273314138704e-05,3.4811813909814535e-05,2.471310584263897e-05,-1.0907407029668251e-05,6.409367565057552e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant2_key_attribute,39462,1,1.0,0.6,0.5,0.5,0.7,0.8,-0.02632576503810357,0.08238816599252154,-0.008081685207260674,-0.017641540091028206,0.034486742341770515,0.027681621422113264,-0.008231469240819198,0.006756465273967835,-0.0018552496561763858,0.010605544387907432,-0.0022755178874598126,0.002104523044750371,0.0012141632664918027,-0.0005531896773826995,0.0012887760763879573,-0.0005517770477295736,0.0021024288206507847,0.0006158155413093644,-0.00036086135549350917,0.00088047718703038,0.002478522713992908,-0.0004060555374058457,0.0003515214296281732,0.006407091331612038,-0.00010500881508636691,0.00012299348081847792,0.00010020718026672449,-4.8644074520469416e-05,3.649566418847749e-05,2.4615196266399262e-05,0.00019468891498918486,4.0119134993233605e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,39462,1,1.0,0.6,0.5,0.5,0.7,0.8,-0.026941238995583507,0.08183480608100967,-0.008160379281746186,-0.01801857978501004,0.03491575172887781,0.02731314893288605,-0.008342943402135079,0.0067658349563403915,-0.00176589501352512,0.0100300329238488,-0.002225580890094496,0.002123870350555161,0.0012040912843209067,-0.000557029454585852,0.0012632842244723337,-0.0005326791972694278,0.002021456555020428,0.0006422849034587299,-0.0003614950177505756,0.0009193572490885616,0.0024867631351588753,-0.0004054969815820143,0.00035253557436562853,0.006466094884168251,-0.00010551752940202681,0.00011871987923237052,0.0001011623468853537,-4.996155352721898e-05,3.461592847163377e-05,2.482488780577224e-05,-1.0907407029668251e-05,-0.0005284544988045622,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant1_predicted_event,39463,1,1.0,0.9,1.0,1.0,0.9,0.8,0.07094319932471238,0.06771095637602094,0.035327672456754666,-0.029551885897629093,0.017233049220201,0.015116971058681641,0.015319189317277706,0.006496703091453307,0.010056335303089223,0.0026927887735836062,-0.0056822335072660626,-0.012389893525074266,-0.00459054359552647,-0.0009601306387568149,0.0002034802531923823,-0.0015646483681201243,0.0006475944755740675,0.0006191288709478502,-0.00012674377608018733,0.000865698523659777,-9.150288710822251e-05,-9.407115468828974e-05,0.0008349169298727445,-9.339888498666868e-05,-0.00016769891296930268,-3.5441567067916965e-05,0.00020041155510072496,-4.386367648469138e-05,0.00011775149192700036,-4.3618076343741436e-05,-4.0797157923381575e-05,4.720305594379625e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant5_key_conditions,39466,1,1.0,0.95,1.0,1.0,0.95,0.9,0.07943074019876432,0.06530576270802424,0.05197387591624449,0.020686846480049263,0.012737453038431166,0.01567496192505499,0.01735081454397468,0.003290049425809944,0.011609913129124719,0.0008248054572305859,-0.006005042143237418,0.001586825729601409,0.0031468332088728595,-0.0006938979495474352,-0.001359596537766197,-0.0015011489744401506,0.00026235382540835793,0.0008536336849241061,-9.559194578444371e-05,0.0008074427695419054,-4.8560546459880916e-05,-4.73368842354995e-05,-0.00025902486808631833,-7.892863811754767e-05,-0.00011236596088529318,-3.374270123270202e-05,0.00010668262756278145,-0.00010796169334340335,-1.8760304202824453e-05,9.64941357529789e-06,-1.9410258491069287e-05,1.3299494344501846e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,39473,1,1.0,1.0,1.0,1.0,1.0,1.0,0.07382494382788089,0.06025825758435286,0.04502703294197508,0.02786560670459007,0.010484026272937756,0.014563396260483532,0.017940550505116074,0.002617603702566118,0.011460228335835067,-0.010609863463894906,-0.0047524106793746575,0.0018828206124132222,0.004704827538926941,-0.000649637647727973,0.00038911639170431753,-0.001433396987193864,0.00015937429494108,0.0009649641112451808,-4.714085863482905e-05,0.0007751818977418722,-0.0009454325987312269,-4.916786413339147e-05,-0.0003601455645272121,-6.41446261882825e-05,-0.00012072244415351888,-1.623776496181325e-05,0.00014149006604587835,-0.00014787150043995697,-3.772420111646309e-05,-1.1619074712193887e-05,-1.8245952865207564e-05,1.1330690238007961e-06,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant4_credibility,39476,1,0.85,0.7,0.6,0.6,0.8,0.8,0.00821713116821453,0.006939779408502156,0.021011209624702775,-0.0168015821720227,0.04184578949965281,0.0206456030192689,-0.0006122365296448549,0.011621013297193766,4.267860070053193e-05,-0.01760676304081447,-0.0029326747647925385,0.0026654265929331564,0.001313778075272886,-0.000510545128912238,0.0008941660356994205,-0.00031178887454747563,0.002672675318722894,0.00048173921488023114,-0.0003552521293453606,0.0006414347569132633,0.004050318234266326,0.002949233734651224,0.0004986204349115428,0.0019862361290627507,-0.00013973142600583692,0.0001321828500283728,5.202760831091042e-06,-5.873914648237909e-06,3.237581127402996e-05,-9.721508011907253e-05,-4.121905466608713e-05,1.7650969350379793e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,39476,1,0.9,0.75,0.65,0.6,0.85,0.8,0.006894836230746235,0.05697388721963174,0.03299815359601619,-0.01766569585372863,0.03175202722368819,0.019103231833121105,-0.0009069863567921787,0.007442633197869017,0.00025103086492753515,-0.002679984966075419,-0.002854730810159092,0.0026671980824326358,0.0012436160754708727,-0.0005854459207686233,0.0007558305888029719,-0.00041635189290989546,0.002980597325888716,0.0003357447579415368,-0.00024485709819674833,0.0009056179870176333,0.0016520145523826672,-0.0002710734485893999,0.0007530324857732954,0.0029592100872519044,-0.00011007481964493395,9.584627831666526e-05,3.3317198166912194e-05,-5.113515874606492e-05,3.2087219417193134e-05,-3.145580721708992e-05,-6.746881856996203e-05,-0.0008258771999782029,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant4_credibility,39477,1,0.9,0.9,0.95,0.9,0.9,0.85,0.07254395351697075,0.043667694745566886,0.03641667435354864,0.005465720189969588,0.018511278861444862,0.010902290594152743,0.016027716516094987,0.005049052678622235,-0.007576712828075516,-0.01348718184198774,-0.004683359706494173,-0.015120196370649304,0.0012093944986412899,-0.0006677915632339736,0.0002449804601994338,-0.001262526382844551,0.0015214891845652552,0.0002157618704377923,-0.00015771614747583807,0.0006042384243640666,-0.00042598004228334475,0.0008420238022550956,0.0011970781454324776,0.004065698693683357,-9.771370758315439e-05,-7.626761593322457e-05,0.0001560463325545346,-2.2614368632816147e-05,-8.095094362821782e-05,-7.333569469935405e-05,-1.5804744459832667e-05,5.8049487034477444e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant5_key_conditions,39477,1,0.9,0.9,0.95,0.9,0.9,0.85,0.07310203190771954,0.04431609575801519,0.036995345230926714,0.006178315574616961,0.017701897636063436,0.010960366751817148,0.016813799138731773,0.005078342419834783,-0.00784078620310391,-0.008119402558711068,-0.004766786797388243,-0.014661314725481997,0.0010527831741836626,-0.0006249474914812833,0.00020290549808560813,-0.0012588076601343576,0.0015840242071479382,0.00023292906977797115,-0.00010234954327679512,0.0006183528129859616,-0.0003603550434879401,-9.524793023806926e-05,0.001209096128906773,0.003953412890680374,-0.00010597514292829236,0.0009131315461594637,0.00015224732639657537,-3.716334216738811e-06,-6.322147165379296e-05,-4.066281226474925e-05,-2.364023607229408e-06,3.73015902976684e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,39477,1,0.9,0.9,0.95,0.9,0.9,0.85,0.07331575094575032,0.044215127920062505,0.03481542020132478,0.005305632975143775,0.01863986880046538,0.010863270914354016,0.016204006407602587,0.00508527986483564,-0.007859643352183228,-0.001038268984974392,-0.005087175642599329,-0.015347091535632872,0.0009805193087808201,-0.0007087392797031975,0.00020955257290646752,-0.0012737439262907738,0.0015533432269274126,0.00027124794562762537,-6.329213551514681e-05,0.000617682544563234,-0.0003377289868461801,-7.117506367860427e-05,0.001266591671550322,0.0045412028066027675,-0.00010943724891303103,-1.6239205927790748e-05,0.0001428546720324339,-1.9907591410236448e-05,-6.331481524156277e-05,-5.651666673865214e-06,-2.848119618592118e-06,-0.0001774477944487649,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant5_key_conditions,39478,1,1.0,0.6,0.7,1.0,0.8,0.9,-0.04438850809263117,0.07622585982218831,0.027906781049377844,0.02258838112753404,0.022842389748684598,-0.003189413707536512,-0.00689260526377632,0.007149168025119884,0.01317814587195138,-0.005617652231859256,-0.004515083652818056,-0.01573885078745481,0.00013276216991016198,-0.0004888961398708782,0.0010654734600003975,-0.0006684964281249894,0.0016245342608010218,0.0007389630404546912,-0.0005092937063724724,0.0011157340226779673,-0.00011198842822298057,-0.00024265825379121757,0.00013109289384215586,-0.0005192379889323198,-0.00016096851508403878,-0.000843109243822708,9.732444551646955e-05,-2.6960492693497423e-05,-7.458415760858668e-05,2.175849781132838e-05,5.384107930328222e-06,2.1791008470151628e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,39478,1,1.0,0.6,0.7,1.0,0.8,0.9,-0.04358278112900847,0.07265726678791053,0.02704614865910679,0.022854840104406835,0.02209267707117294,-0.0036024638736510315,-0.005410041373120316,0.007160325784803227,0.013117868131822625,-0.01684984234630224,-0.00448875599582981,-0.015185492374048417,0.0006128017739669094,-0.00042338510497150526,0.0011490098636700078,-0.000668097437532005,0.001535924894381649,0.0007302766411682138,-0.0005708267866249223,0.0010708857367486154,-0.00014242133496454408,-0.00023910885334609453,0.00021357560542973445,-0.0005107426554458658,-0.0001563013728916558,0.00013729344511412766,9.652175260446473e-05,5.569678508664025e-06,-6.816781396143458e-05,0.0002848066321539354,1.1360107262415885e-05,9.79074877218879e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant3_reasoning_type,39482,0,0.8,0.7,0.9,1.0,0.8,0.9,-0.01360476598403365,-0.01207956602575783,0.017189107197031955,0.01614639845166829,0.024596039763872316,-0.0077437013419707395,0.005804805851259112,0.010641503435723792,0.009830633280748426,0.008922873895521415,-0.0033244830555632142,0.0016840960800431454,-0.009402641609395189,-0.0008286002501304044,0.0006854550709695348,-0.0005821885010366782,0.0008613297565502328,0.0004959365333041358,-0.00039238399768139247,0.0008104321156463623,-0.0009693445392774627,-0.00023034164686830638,-0.003996132048306851,-0.00021988391031415176,-0.000171741899851304,7.192369401803889e-05,-0.00015508067472132096,-6.476570522193304e-05,2.6062086725653547e-05,-3.8766108611752585e-06,1.821056783750661e-05,-1.9939511459656355e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant4_credibility,39482,1,0.9,0.8,1.0,1.0,0.9,0.9,0.015978407082467214,0.03683843887119672,0.032544147345937816,0.01927434780105208,0.017510101093362526,-0.003386446000895199,0.012696401787819634,0.006113885642548374,0.010425719021927102,-0.010934296503013176,-0.0037982880531138557,0.0019153104008877183,-0.012309915287940891,-0.0007268763004097947,0.00014373682936718102,-0.0009388408599123127,0.0008039415273835023,0.00020705758823118145,-0.0003645831567351755,0.0006336201213138825,-0.00024121374281220725,0.0006668445341495103,-0.007437317443413308,0.00012323101143307645,-0.00015086145125762176,-1.3922540869156679e-05,4.041072607139856e-05,-3.715889539776368e-05,1.2379945074078191e-05,-1.5895559467260127e-05,-1.689956130945983e-05,5.3936676559136304e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,39484,1,0.8,0.6,0.7,0.75,0.7,0.8,-0.02007520473156711,0.011202958390365182,-0.006911353550291665,-0.017700953270288228,0.03824828346988263,0.025591876472509243,-0.0030420029123620746,0.010202176305289747,-0.007125201057579684,0.002685752713234859,-0.0018888473799056386,0.002240145768237728,-0.004189663094340676,-0.0008708198517922147,0.0010749276735664238,-0.0004263220280386938,0.0028143304795378086,0.0003861276236384643,-0.0004145837942820597,0.0010227392812750637,-0.0007063975134001733,-0.0005501098516773457,-0.00034708327413393456,-0.00015224945504957265,-0.00013393405988056505,9.076626434006628e-05,4.979329051249467e-05,-4.2921675158523406e-05,6.036104128451641e-05,2.469946557622892e-05,-3.3313200739422024e-05,2.109638480987714e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant3_reasoning_type,39484,1,0.8,0.7,0.75,0.8,0.75,0.85,0.005016049246603049,0.0029483046551125394,0.012738054135033584,0.00727585627504957,0.038105238209231826,0.02410642842156874,-0.005253641385995891,0.011626088225318482,-0.009547732058077034,0.007087513509217613,-0.0018647077681655238,0.0022964802901194467,-0.003944491090961347,-0.0005078568990695198,0.0006787069714957942,-0.000513593997238332,0.0022644434953329106,0.000437679725692436,-0.00033729664253185775,0.0010317492816645174,-0.0004725188627820973,-0.00029797308277289313,-0.0008726827945416946,0.00023646297500970706,-0.00012965886200209205,0.00012961090201615654,-3.080024867249527e-05,-1.467098502322622e-05,4.8899002306924034e-05,-5.953570941310674e-06,-1.0851289190462059e-05,-5.257340736088807e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,39485,1,0.8,0.8,0.85,0.85,0.8,0.8,0.034142284360496065,-0.008033683537131443,0.0183514215011671,-0.025066075171147412,0.035674961739951744,0.019697366331951426,-0.002186868315654282,0.014540646452796673,-0.011828562553571656,0.003649065057576655,-0.002817485348179889,-0.018618249408782612,0.0004073769219562645,-0.0009496902379702311,0.0004051469877684631,-0.00043366723861474536,0.002324024224829919,0.0003959951876621959,-0.0005345969123861587,0.0005212561225273005,-0.00036627364607564483,-0.00032374793306800555,0.0004269115997652031,0.0001038758405779883,-0.00016817380768037267,6.734902492412114e-05,4.8039916610478286e-05,-9.764690641839705e-06,-3.6034065848192006e-05,-2.822617849287055e-05,1.1722489668569038e-06,-0.00015640401250229194,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant4_credibility,39488,1,1.0,0.75,1.0,1.0,0.8,0.8,-0.005073306576335749,0.06245383516373306,0.017019111449128686,-0.021801479406866414,0.024458283011148062,0.02317009407066,0.015558701406996906,0.01057235106016048,0.013119528469636077,-0.015758890104404826,-0.005489149205514517,-0.018339780948916008,0.0005030436539368699,-0.0012226624693542183,0.0005389400255259977,-0.0008543188999001274,0.0008068756490506899,0.000581205980651286,-0.00024051893406052985,0.0007653483664225606,-0.0002834124127458818,0.0012272796716447558,0.0004115059351957281,-0.0004578389563358219,-0.0001955010824647346,0.00014401792858894098,0.0001853307179994852,-4.401740795219031e-05,-5.261927778824459e-05,-4.1520872263853325e-05,-6.404489272492617e-06,0.00014326824555711362,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,39488,1,1.0,0.8,1.0,1.0,0.8,0.8,0.024806597728208455,0.06478188543031506,0.018085494638633015,-0.025731860194905073,0.021357752571524162,0.01946417404170945,0.015280073781257102,0.010204272612470602,0.012595717190718638,-0.004368107555898476,-0.005505363511310179,-0.017449733050172778,-2.9098492486193955e-05,-0.0013632589896118298,0.0002325885758158088,-0.0009739299561155076,0.0008367513699436051,0.0005231947218648625,-0.00023210638603901636,0.0006942313560114944,-0.00014602866443265457,-0.00020787235785511664,0.0005418723767393227,-0.0003149060162989605,-0.00021699418373092552,2.355582495579073e-05,0.0002527783114722009,-1.6247639656407322e-05,-5.432007114128841e-05,-4.19788067871666e-05,-1.3141905834464077e-05,-0.0010933814266742743,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant1_predicted_event,39489,0,1.0,0.9,1.0,1.0,0.9,0.8,0.06169152777098164,0.05808462002443242,0.03303319203778857,-0.03240337823007065,0.014208915667396316,0.001790509543670755,0.013209582632953033,0.0036389162643538776,0.008826509489528293,-0.011526929130839018,-0.006287448529788562,0.0015993796478723028,-0.019737539548348473,-0.0009673939321490244,0.00042179695971526304,-0.0015587398012026766,0.0007016635511320244,0.000471461451956829,-0.0001484151757744022,0.0008353936454574631,-0.00012638788109093653,-0.00014098065733187843,-0.008272131084877855,5.7611520378057324e-05,-0.00017093808098060217,-1.3671007565895027e-05,0.0001209512836198598,-4.156236536442918e-05,-0.0001483460679621066,-5.841783191577341e-05,-7.333767699831298e-05,5.793976717200021e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant2_key_attribute,39489,0,1.0,0.9,1.0,1.0,0.85,0.8,0.06337190454054954,0.05832563273165001,0.031242678047088916,-0.03174161922317381,0.014026307877302097,0.00171857371362697,0.013899912727569333,0.004077060349937058,0.009577277293070393,-0.008698369528618731,-0.006188217927511563,0.0017332001413502248,-0.017931084255608108,-0.0009523381138386619,0.00041601724595065787,-0.001535495910632407,0.0006043946138532403,0.0004705610221071114,-0.0001668934066781493,0.0007935536048881631,-0.00021275178982440419,-0.0001470354378577797,-0.00777603929152876,2.66325579295339e-05,-0.00017273687529854317,-1.2053121252195609e-05,0.00012330703344150116,-4.443841904769727e-05,9.135522799029528e-06,-6.186461075229015e-05,0.0008041370112357395,6.784101203212525e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant5_key_conditions,39489,0,1.0,0.9,1.0,1.0,0.9,0.8,0.06257714519214023,0.05733888871049576,0.03288206007544366,-0.03148911324026841,0.013921018426048091,0.0017770339413032356,0.013962508368343153,0.003710290918143296,0.008687149433492818,-0.012657979847628098,-0.0062614623062445,0.0016154713555933337,-0.01980506497056622,-0.000930519785853147,0.00041160656075676043,-0.001517212290217474,0.00074179359581835,0.00044520079578066357,-0.00015172855249996782,0.0008537780489746936,-0.00016586177101138118,-0.0001269517468812241,-0.007839953768394813,6.363118927881177e-05,-0.00017148291465905461,0.00034000540496998094,0.00013398490141492398,-6.066989771251263e-05,2.37361576029128e-05,-5.8314253800403346e-05,-0.00010148304998722804,6.039281198872244e-05,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,39489,0,1.0,0.85,1.0,1.0,0.85,0.75,0.03463185010074503,0.057110445469320086,0.02554943904796116,-0.03151152110541472,0.016386156024310775,0.006944250788077441,0.013214316436920443,0.004958142443334997,0.009451985595910359,-0.02516741523391492,-0.005185354919329746,0.0017607368445058545,-0.018064180648660905,-0.0010765155089506261,0.0004446350188172792,-0.0011416998590340964,0.0005036600268519077,0.00040506490885263167,-0.00026043784678638453,0.000753443270689992,-0.0004329954784861023,-6.818307883487885e-05,-0.008019083273318685,1.0161966948392952e-05,-0.0001807065054602767,8.093874456737328e-05,0.000152888903647807,0.000697655362443669,5.5979416138053635e-06,-5.159816608781017e-05,-4.804719999006496e-05,0.00013732106672812323,0.0
kimi-k2.5,GPT-OSS-120B,temperature_025,variant2_key_attribute,39490,1,1.0,0.9,1.0,1.0,0.9,1.0,0.06719631963861049,0.060678393416470286,0.03911774887163841,0.02908092361454266,0.011908868276729838,0.014744412164339683,0.01507626980364452,0.0027740330974842836,0.009660763651313789,0.0006332494795898353,-0.005395214043345848,0.002063227699267334,0.002947348037013986,-0.0006352180434769983,0.0004577870945399197,-0.0016757028709782056,0.00040903923404985213,0.0008678340725368231,4.7609630169265075e-05,0.000834129393686346,-0.0007634155606949069,-4.0699131105978055e-05,-4.8297228098093394e-05,-4.489821897023891e-05,-0.00011359981222866811,-1.508036812531951e-05,9.75505645584302e-05,-0.00011766815202503157,-2.4560693342939728e-05,-2.020800415658133e-05,0.00028503194529604846,8.151220166690191e-06,0.0
