judge,model,temperature_dir,variant,id,forecast_correct,plausibility,completeness,source_consistency,non_hallucination,informativeness,conciseness,shap_plausibility,shap_completeness,shap_informativeness,shap_source_consistency,shap_evidence_words,shap_rationale_words,shap_cat_finance,shap_temperature,shap_model_Qwen3-32B,shap_cat_artificial-intelligence,shap_non_hallucination,shap_cat_politics,shap_cat_economy-business,shap_model_Qwen2.5-7b-instruct,shap_cat_sports-entertainment,shap_cat_health-pandemics,shap_cat_space,shap_cat_environment-climate,shap_cat_technology,shap_cat_geopolitics,shap_conciseness,shap_cat_law,shap_cat_elections,shap_cat_other,shap_variant_variant4_credibility,shap_variant_variant5_key_conditions,shap_variant_variant6_step_by_step_reasoning,shap_variant_variant8_temporal_anchors,shap_variant_variant1_predicted_event,shap_variant_variant3_reasoning_type,shap_variant_variant7_uncertainty_language,shap_variant_variant2_key_attribute,shap_output_valid
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant1_predicted_event,39623,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0383074963011521,0.019436584215619748,0.019768018692756743,0.02260650106481885,0.01899461840325397,0.01465604969550037,-0.005252850588806566,0.017155190017559788,0.007591740846561975,0.00025130377826564375,0.0029161935518993306,-0.0011825202743420704,-0.00964969910150798,-0.00026732774752324224,-0.001479668077338907,0.0004642034499652256,0.0007063591187443767,0.0010389020725677532,-0.0007181040056696577,-0.00017704948866085923,0.0007598972335855106,0.0019337995382484835,0.00092966414308434,-7.331248667849472e-05,-0.00013365737670395625,-2.5909364548711275e-05,-9.411282391860054e-05,3.376012959379345e-05,-0.00024703367635832424,1.4966773019602494e-05,1.4085496511846087e-05,-2.7761131110852993e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant3_reasoning_type,39623,1,1.0,1.0,1.0,0.0,1.0,1.0,0.03844658048479315,0.019421754063766013,0.020018216585671263,0.022079006119466033,0.019197399868868373,0.018318081005913665,-0.006159043092586119,0.01624020865887256,0.0077499244332535355,0.00023858179766446622,0.002973120266000402,-0.0011375913715291925,-0.009738495627189118,-0.0005178122775505347,-0.0014836567987781112,0.0004919412107296685,0.0007178836682463397,0.0010323046307110183,-0.000735907034783569,-0.00015382862673265523,0.0007868046247626987,0.001983977526950485,0.0008441287049798154,-7.217115875014508e-05,-0.0001276254290725393,-1.8798661361795693e-05,-8.726626496504536e-05,3.5760848169069805e-05,5.137103156114685e-05,-4.912063416783957e-05,1.019816761971465e-05,-2.78423334290763e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant4_credibility,39623,1,1.0,1.0,1.0,0.0,1.0,1.0,0.03666735195335028,0.019194285250492892,0.01902976913694269,0.02137602125046193,0.01867747731383325,-0.006983987032454857,-0.005735223678479874,0.01776491118286436,0.008449036631075695,0.00017751626699673645,0.003206873822205089,-0.0009470676733991947,-0.00793384142080872,-0.0001862478562516603,-0.0012665849763988947,0.00047795063754050074,0.0005563156473023946,0.001205131303805513,-0.0007776708431795883,-0.00030950395767364057,0.0006137022779994364,0.0018245178864646921,0.001166797821438169,-7.108124666590617e-05,0.0012734632854335716,-5.4029663198646405e-05,3.7216833776699637e-06,7.557965083980551e-05,1.75548946019545e-05,4.6753432806213555e-05,7.3548916803098616e-06,-2.988915505386118e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,39623,1,1.0,1.0,1.0,0.0,1.0,1.0,0.03663643257575257,0.01875448415699919,0.01908126173536519,0.021640121462607218,0.018784316478536543,-0.012832606460193576,-0.005342310357934448,0.017621478546619582,0.008164405070855875,0.00021143186922850202,0.002360426474522456,-0.0009542809711922675,-0.007101513312797721,-0.0003293116565175985,-0.0011936019231466358,0.0005063971776279535,0.0005632137487560589,0.0011810006296039965,-0.0007551688006002532,-0.00041400486340420516,0.0005508567225738347,0.0018610701576525265,0.0011928790167098483,-6.818370812855225e-05,-0.0002039142804707222,-3.594639173587681e-05,0.000264276851415407,0.00011998700717935401,3.804010792310615e-05,7.803413222481858e-05,-2.5596922949859477e-05,-2.0321983488061265e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,39623,1,1.0,1.0,1.0,0.0,1.0,1.0,0.037679828092475734,0.019591567712600483,0.019819627205913657,0.02176822228858169,0.018555932525222227,0.006084921962268575,-0.005141026801297644,0.0177995511610234,0.007981651698620163,0.00019504998763605742,0.002426715385667275,-0.0011792995683556227,-0.008673593729427016,-0.0001526592592025203,-0.0014032437407060791,0.0004253086118301365,0.0006572997978168313,0.001140905568591267,-0.0007223783111366018,-0.00018704417570596216,0.0006211330238602777,0.002028386086890722,0.0009849326904290804,-6.726159720774313e-05,-0.00013816835010633204,-3.7503187261636234e-05,-9.285099497188652e-05,-0.00039329404786373644,3.441237055899084e-05,2.8583928716695674e-05,1.4145215311097904e-05,-2.937293360078393e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,39653,1,1.0,1.0,1.0,1.0,1.0,1.0,0.03876637481446324,0.02254129716550318,0.02837026318452066,0.015537079171959942,0.04148856526220843,-0.013093634158607075,0.038669179150983515,0.010638866662879842,0.005196037018193706,0.003947134405002126,0.0018068415496485387,-0.0008615986925735523,0.003135573175009746,-0.0010193709509989178,-0.0004612584146182192,0.0008533358275015759,0.0007995935133304164,0.0007746631788059215,-0.0002984801061469737,0.00020975230770087556,0.00045928094254038277,-0.00015501568487623503,-5.877793278132589e-05,-2.285784113391932e-05,-0.00015619902971024968,-7.722290220612277e-05,-2.239086545313771e-05,0.00019922304952453917,9.262777237656262e-05,7.336306413112857e-05,-2.442768769709607e-05,-3.655857650278174e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant4_credibility,39653,1,1.0,1.0,1.0,1.0,1.0,1.0,0.03942124366061257,0.023055091735909396,0.02795068424895531,0.015747215082343807,0.04187067032266082,-0.002413338474471196,0.03803760557042339,0.010975206724933621,0.005344691821166045,0.004016084297044941,0.001953852365746428,-0.0008604802117551481,0.0032985881746339265,-0.0008459788940749313,-0.000534182778390601,0.0008620348499162962,0.0008597869264163474,0.0007944397214590352,-0.00023464457079079286,0.000248265594177178,0.0005027201207810524,-0.00018449845562541512,-0.00012990423959162713,-2.4891654342316458e-05,0.00035952979326843833,-4.7661943768918806e-05,-4.887849749932609e-05,6.768974846907052e-05,8.39840399067094e-05,5.631587499362825e-05,6.010041817873205e-06,-6.148002768466672e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,39654,1,1.0,1.0,1.0,1.0,1.0,1.0,0.039932112265677486,0.023146421821394637,0.027788252315991867,0.01589131706315641,0.0416732963585989,0.00035861493624956745,0.03769175805709067,0.010980512582043387,0.00515568017376759,0.004050801392724653,0.0022484143870910435,-0.0008862912652354216,0.003366322735072317,-0.0008308593582575367,-0.0004962125590504083,0.0008641372804733988,0.0008800510357383074,0.0007958175408938717,-0.00020497806282482363,0.00023658713015513376,0.0004989024141155271,-0.00017392887235198048,-0.00012834894269566494,-2.4133837379230105e-05,-6.47788160264391e-05,-4.7719267871138914e-05,-5.5261733644779094e-05,6.795744595113836e-05,0.00010366280472203225,5.584212861726837e-05,6.395805320476638e-06,-6.000614335078045e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant3_reasoning_type,39654,1,1.0,1.0,1.0,1.0,1.0,1.0,0.04034484396171867,0.022833114270588952,0.02824768130627474,0.01608508949470843,0.0396907842530705,0.008426383958735545,0.03755803130280916,0.010631667171910547,0.005029267514952605,0.004231003418966841,0.002329473348620419,-0.000873395088131616,0.0034237290923679,-0.000907184419392325,-0.0005761555666208855,0.0009059996067761709,0.0009524424184876086,0.0006687642407659764,-0.0001813214590807161,0.00026116477448084874,0.0004771537119366129,-0.00019138389490540439,-0.00011325926700286744,-3.0192202752073297e-05,-5.801163617660148e-05,-7.451104441812341e-06,-5.569894491841564e-05,4.962244197142274e-05,0.00013053514525207603,-0.0002653382861778585,1.8561880821933072e-05,-6.0113338056376226e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,39654,1,1.0,1.0,1.0,1.0,1.0,1.0,0.04007412570653635,0.023048665106669804,0.028381427621761678,0.015855873458992475,0.03986517408820165,0.006405286567920367,0.03742469853681957,0.010996143153561835,0.00513915854147408,0.0042156462235176054,0.0024000612741222776,-0.0008806342027482505,0.0033880081174920656,-0.0009662315195883284,-0.0005446205292935257,0.0009266776489744716,0.0009444748117380084,0.0007374921469112028,-0.00019346787452332852,0.0002484606151861893,0.0004893076858435041,-0.00019146683517309523,-0.00011205391290725507,-2.4715475020595104e-05,-5.966875435834432e-05,-1.5290738840030576e-05,-5.372523742026264e-05,4.768702264306657e-05,0.00012362555118665826,3.408183797856542e-05,-4.5997499851310015e-05,-5.9705457884198634e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,39655,0,1.0,1.0,0.0,0.0,1.0,1.0,0.037970173950281114,0.020426978787366268,0.01834254125988414,-0.05439154753063366,0.005611283948168169,-0.0014507893351831881,0.02155076650550542,0.019121275162114194,0.0065707127709283475,0.003671686996005522,-0.011458660563488012,-0.0015298838200830521,0.0025314450908290936,0.00041615983810725204,-0.0012675930034100108,0.001397509709534503,0.0007175318567353308,0.0006732386344007,-0.0004238831316567278,0.0007907295909287737,-0.00018754931882011288,-0.00012779621998656245,-7.877473002612499e-05,-9.005533041580845e-05,-0.00015071181743664812,-0.0011621976710625111,-7.152987204877222e-05,3.179219587133173e-05,7.539628099686561e-05,4.534543452839025e-05,-0.00011040402668806203,-9.58799501602741e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,39655,0,1.0,1.0,0.0,0.0,1.0,1.0,0.037053659795232126,0.019955614430888766,0.019237358798740795,-0.05113590584347736,0.006548644641904626,-0.009494284009278393,0.022444396634670082,0.01882868597951297,0.006239843678226111,0.0036142010254461873,-0.010624481274191598,-0.0014504935260842657,0.002387671878071413,0.00020447674928986565,-0.0011368806386573267,0.0014317469390268441,0.0007046277760711481,0.0006612565772259481,-0.00044616080442034704,0.0007484696444223108,-7.352518877274957e-05,-0.00011043942910634736,-1.020322376997383e-05,-8.869856413988641e-05,-0.0002225552856565217,0.00013698783597454884,1.1118821198524909e-05,0.00018097286503089072,7.861202148354137e-05,6.066102812744859e-05,0.0008169000851391252,-7.083519331083158e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant3_reasoning_type,39656,1,1.0,1.0,0.0,0.0,1.0,1.0,0.03899615889878283,0.020631774747141594,0.019692830216233262,-0.057923195854761564,0.005101833359722266,0.016284736215833474,0.02170660488839493,0.016924353038065536,0.005753577027432892,0.003718593584224377,-0.012372632557822057,-0.0015489506658843384,0.0027027877958984855,-3.0579000318662028e-06,-0.0013923467858177388,0.0014272983277904643,0.0008112234160071069,0.00052081125601334,-0.0004218436282548362,0.0008525988633384679,-6.643588651758944e-05,-0.00010601127585394435,-0.0001065892613796822,-0.00010735279192806689,-0.00012699325441862828,0.0002571466300938906,-5.764484726309684e-05,4.515843623740508e-05,0.00011711333707898548,-0.0004066785179876243,-0.00010994928240224341,-7.397323607983738e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,39657,1,1.0,1.0,0.0,0.0,1.0,1.0,0.039622593691903685,0.02073995976267059,0.020641868722814146,-0.05400368992963728,0.03692938198388193,0.007949795605710717,0.026998609599663725,0.021231779225236464,0.005177343706584899,0.003887050511172619,-0.013249130607719976,-0.001523388941313827,0.0034353485364242028,0.0010640936875499693,-0.0011717391758658037,0.001556963669902904,0.0007290282898369114,0.0005106809423403717,-0.00035985676743816063,0.0008490559287294474,0.00019734691067423667,-0.00014305179901655653,-6.118386362639093e-05,-9.88470966173665e-05,-0.00013280085221380381,0.00018845005803470736,-4.5737104447877985e-05,4.432258277731845e-05,0.0001490641865472042,5.101448694810627e-05,-0.00010128106343095533,0.0011337759736184446,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,39658,1,1.0,1.0,1.0,1.0,1.0,1.0,0.03898720966887909,0.022934693732481557,0.026564995346001485,0.015529321136953586,0.006962407271856406,0.007153167827801563,0.03354305819022447,0.010017228029055456,0.005512140640629503,0.0040547634874328374,0.001718133341265239,-0.0008617750355384559,0.0026577967431470144,-0.0014080227443533221,-0.0007027848633302619,0.0008235829977085662,0.000995703351546335,0.0008030050168792928,-0.00032490370889988235,0.00019701828225667192,0.0003577117080093179,-0.0001871047077391011,-0.00010835750245748712,-2.511124556257262e-05,-6.316474840418637e-05,-3.815589929675693e-06,-5.5742184298126953e-05,4.298504469309307e-05,0.0001294571905629572,2.0625819484871444e-05,1.235514069876605e-05,-8.295819881334573e-06,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant4_credibility,39658,1,1.0,1.0,1.0,1.0,1.0,1.0,0.037781437185330786,0.022562440707075533,0.025817690235922428,0.015105364827490522,0.006944630788513476,-0.007857668293401484,0.035292962987947665,0.010027669432771828,0.005609361178188941,0.003815873992368403,0.001318320044342072,-0.0008407117281621573,0.0025008475149960016,-0.0014028339847306365,-0.0005976345154880127,0.0007656116697256272,0.0008866316682820998,0.0008451442622386463,-0.00038971237034927464,0.00016005561843252447,0.0003247083927933931,-0.00015494389225567266,-7.83114916079849e-05,-2.4869237864215272e-05,0.000545260797341881,-3.414702607045973e-05,-1.4078085919648535e-05,9.687392166533607e-05,9.404516800189274e-05,4.09598473359718e-05,4.793675095032678e-06,-2.6854976904838577e-07,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,39658,1,1.0,1.0,1.0,1.0,1.0,1.0,0.03795379839284862,0.02201846694058407,0.026021331432585715,0.015490311158907394,0.007126816126716082,-0.014874442773201194,0.03460794801271106,0.009789963473159044,0.005530833361704164,0.0037964062728550424,0.001693512957374363,-0.0008591054637782678,0.0024161385598801934,-0.0014513088621410917,-0.0005869105246661131,0.0007602410997186896,0.0008610891011668943,0.0008580902611354246,-0.0004061057786378253,0.0001084030920137281,0.00023635494981544952,-0.0001521081758593899,-4.2923649488339543e-05,-2.5342257995586404e-05,-0.0001600143433858329,0.0004496203388270301,-2.4052063810847495e-05,0.00018045376835872044,0.00010509416881428875,5.509668937438698e-05,-2.0647751481436405e-05,-1.623638313781295e-06,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,39658,1,1.0,1.0,1.0,1.0,1.0,1.0,0.039798720850054696,0.022738747074397252,0.02684325273163502,0.01582331626332015,0.007028248686643287,0.020453026899131532,0.03572932671438259,0.008283708199271121,0.005374977311023357,0.004078215076139844,0.001693642979951365,-0.000837669956513874,0.0029022918801028482,-0.0017368968709828906,-0.0008359523981609648,0.0008317678542656079,0.001048276488524078,0.0007004125765241689,-0.00033254814980531225,0.0002475378214219423,0.0003914563401120628,-0.0001813142129977073,-0.00010718767785596312,-2.3997707409052917e-05,-5.816011426789354e-05,1.868698667676158e-05,-5.3350048588169427e-05,-0.0003932168706693198,0.00011407126061184295,4.789813251362117e-05,1.8153383223863362e-05,-8.66065863594159e-06,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,39659,0,1.0,1.0,0.0,0.0,1.0,1.0,0.03749486811981685,0.018405226519333524,0.01726486084196351,-0.04721466272048372,0.023515269054141693,-0.00995209515275132,-0.007544439689789275,0.01977907977866803,0.005969182351894997,0.002269058454166982,-0.00566784357740515,-0.0018500122367707849,-0.011579632856779626,0.000587856254619199,-0.0012948481083541437,0.0013438429775176873,0.00027530296043826787,0.0008026218660335267,-0.0007759276638140714,0.0005964347742814498,0.00011049862708225014,-1.975940279946683e-05,0.00041209912675352263,-8.092312095910831e-05,-0.00018557318060700737,8.475845287055737e-05,3.195121803752972e-05,8.402349039580777e-05,7.39674256403343e-05,6.587302581521727e-05,-7.000283987624602e-05,-1.1185295765239967e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant1_predicted_event,39659,0,1.0,1.0,0.0,0.0,1.0,1.0,0.03798480580720596,0.0189141775779394,0.017091501817657114,-0.04854029669075523,0.023465120376348046,0.001325459481044857,-0.007494747001885284,0.019718533775835077,0.005671903474516702,0.0022006541172912716,-0.00658253675432916,-0.0017244787839082718,-0.012875406905624403,0.0008342039851199618,-0.0014186074798184553,0.0013040320165684245,0.0003259584770130902,0.0008074142716603122,-0.0007800212446274421,0.0006326498718365484,0.00010972891160830489,-1.998836769649657e-05,0.00034320848272791587,-8.222887259185646e-05,-0.00011710151730605365,8.140233958454732e-05,-3.943284306746772e-05,6.351120352744907e-06,-0.0005040044724035688,5.1102003569110115e-05,-5.31749765348689e-05,-1.481818092850778e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,39659,0,1.0,1.0,0.0,0.0,1.0,1.0,0.038658572245381745,0.019211739139710287,0.01771128789460159,-0.048264579167966906,0.022751406344241887,0.008496008573325954,-0.007281604690728663,0.020366658604494003,0.005654082873844599,0.0022038461470847916,-0.006795608184406195,-0.0018206455482314475,-0.012494187542174616,0.0007427995766326836,-0.0014740589684560728,0.0013214452852656354,0.0003406736854031931,0.0007131208046590946,-0.0007984681297206895,0.0006623274210271338,0.00020922433495230722,-5.994461067336048e-05,0.00035214166046737273,-9.226224536604824e-05,-9.018289241819438e-05,0.0001085661064343345,-4.237859088572989e-05,-4.159671814570387e-06,9.7572984659175e-05,4.665747873650977e-05,-5.008423578587852e-05,0.000159870781881542,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant4_credibility,39659,0,1.0,1.0,0.0,0.0,1.0,1.0,0.037420167052992705,0.018033337950851182,0.017108909401058442,-0.04683311080145086,0.023157417881945665,-0.014873540519767943,-0.008001862855153101,0.019314123287473603,0.006173349783899887,0.002316889363164694,-0.005213601998811132,-0.0018306730818585628,-0.012293245122398867,0.0006230975526020612,-0.0013427310182094658,0.001386029256248612,0.00027916580777418104,0.0007989288619592079,-0.0007992321553061441,0.0005235737131206751,9.478174876294345e-05,-4.481297708239867e-05,0.0004071389307341655,-8.476292615863408e-05,0.0014116029960736351,9.568381629662841e-05,4.2085755064585815e-05,6.362523524717206e-05,0.00010700098254631778,6.584168554150241e-05,-8.68936826125326e-05,4.513154377862545e-06,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,39659,0,1.0,1.0,0.0,0.0,1.0,1.0,0.03944037567841197,0.018475920515949904,0.017598407347201573,-0.050408465982954814,0.022373719984718033,0.01560758937009243,-0.007324310140505711,0.01807238827284742,0.00521009611541891,0.0021752154547797897,-0.007339361914022178,-0.0018683089069207134,-0.013019510035075994,0.000670423270681966,-0.001663949496820297,0.0012639075863199187,0.00039339592449627803,0.0006593694670537736,-0.0007922479966221933,0.0007016812005250528,0.00018770945713294862,-5.5373685437550834e-05,0.000309941410869709,-0.00010087066572180288,-7.826021121670993e-05,-0.0008717209037627387,-3.9712245156423714e-05,4.1079938993219135e-05,0.00010566932421985831,1.7773561348706353e-05,-4.945137712129127e-05,-1.1288200670278841e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,39660,1,1.0,1.0,1.0,1.0,1.0,1.0,0.04122552776922929,0.023217016707034563,0.028372603220164702,0.01610526123102026,0.03967932744396875,0.01927910492215848,0.03994584154666044,0.008977775249048065,0.005007968561526262,0.00426758868874217,0.002309798867058781,-0.0008685038525448124,0.0035060970320712048,-0.0011704094074424891,-0.0006858069218974748,0.0008903317448078851,0.0010257279958596982,0.0006543698077652474,-0.00019097185866498437,0.0002991944113333922,0.0005330569706150149,-0.00018759004138938382,-3.137019753876927e-05,-2.866948300362021e-05,-5.5696228981002254e-05,1.0449669652352815e-05,-5.325155226929877e-05,4.403947080448996e-05,0.0001155201620950939,4.277372627081949e-05,1.6606258978076346e-05,-6.44244647768392e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,39660,1,1.0,1.0,1.0,1.0,1.0,1.0,0.039458394678672695,0.02327074711441539,0.02773057389412199,0.015769690779611753,0.04218299908761356,-0.001903941493486764,0.03834701064786425,0.011054454994832971,0.005393311683672533,0.003985382727932562,0.0023098873630367773,-0.0008762002127562682,0.0032207911901976916,-0.0006463480561238712,-0.0004898149633870928,0.0008557851369765696,0.0008846901752894795,0.0007850083338929834,-0.00023678069721897395,0.0002482017743767358,0.0005422817731342503,-0.00017791136860776822,-2.9345650203095254e-05,-2.440896675759659e-05,-7.115466487546277e-05,-2.2448864466300022e-05,-5.6604001613883644e-05,6.782034078344969e-05,7.372478198915269e-05,5.6016874779705196e-05,6.19121843989915e-06,0.0005213085315854183,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,39660,1,1.0,1.0,1.0,1.0,1.0,1.0,0.03912096176100515,0.022366640227477193,0.027956469493517374,0.015640871327925795,0.04162361951012995,-0.016217526767810582,0.03900452461105928,0.010497306598139786,0.004940215422835785,0.003995716891384861,0.002025873517764237,-0.0008754987494027117,0.0033289379880361166,-0.0010185351588192534,-0.00046017479846933095,0.0008611236804262381,0.000802396350701093,0.0007704449628977534,-0.0002961291099714922,0.00011949670862513681,0.00039345054159914075,-0.00015614834764852585,5.3984217031333325e-05,-2.519258138472681e-05,-0.00020361392509386732,0.0005127433578173805,-1.9384943975053374e-05,0.00020091387366268887,9.74237291514065e-05,7.046100362220228e-05,-3.5824243378724625e-05,-1.5242994671293494e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,39660,1,1.0,1.0,1.0,1.0,1.0,1.0,0.04005437482795468,0.022788201185558875,0.028165773728321897,0.015837674594250693,0.040229028389509036,0.00775996467701098,0.03751463788987599,0.01064057087787303,0.00490293090653319,0.004208993113302351,0.002320859686795794,-0.0008734924788093667,0.0033200321557709696,-0.0009070549127792457,-0.0005856101750575733,0.000918833492128236,0.000975399202185487,0.0006770218425912011,-0.00020054462062529915,0.0002576482400674389,0.00042777192343904953,-0.0001924455431399824,-1.6309516979132994e-05,-2.6334787106113203e-05,-5.648063988604948e-05,-1.4569745400137373e-06,-5.370563187320025e-05,4.9472088026070716e-05,0.00012509428145888215,3.39643901102212e-05,-5.032972588465712e-05,-6.331228649918622e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,39661,1,1.0,1.0,1.0,1.0,1.0,1.0,0.041044368909929664,0.023117230931537277,0.02853509110978562,0.01604222567871676,0.03983363148641814,0.019484029185919027,0.039491061677863766,0.009210303511053498,0.004996078165091623,0.004250763420262288,0.0020842950537314823,-0.000860438627963752,0.0035868057233254523,-0.001232463092575308,-0.0007123015644062041,0.0009296549080631842,0.000992047819215716,0.0006493043819093026,-0.0001867643036519355,0.00030337500921190494,0.000582046385009674,-0.00018534342009571077,-0.00011146334805807092,-2.3698955686149405e-05,-5.6195116512603507e-05,5.736823587280941e-06,-5.33119501256856e-05,-0.0004367137849605154,0.00011410167040094186,4.259454802558482e-05,1.8246944533065362e-05,-6.183941148498037e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,39662,1,1.0,1.0,1.0,1.0,1.0,1.0,0.03929325872797158,0.02314330880888652,0.027629062945374802,0.01557717198906392,0.04224589491273297,-0.0042736355974690495,0.03898713193599061,0.011095168123320995,0.0052774461443433115,0.00395637981496961,0.0021736524590771473,-0.0008733220705268819,0.0032020101240243285,-0.0006852411782963332,-0.0004495819823177779,0.0008620536635943039,0.0008794175445499742,0.0007756756901539077,-0.0002521908602598189,0.0002472346952202013,0.0005474004468601743,-0.0001712693845030815,-2.9174557670073988e-05,-2.452751598989652e-05,-7.115466487546277e-05,-2.2448864466300022e-05,-4.6845139366078224e-05,7.718261261687309e-05,7.380755716937656e-05,5.6016874779705196e-05,5.4030634535572e-06,0.00045093221377502397,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,39662,1,1.0,1.0,1.0,1.0,1.0,1.0,0.039190048849122056,0.02298669545576424,0.02787896620424515,0.015668612438960526,0.041566914758444796,-0.006856594938343555,0.03951397227853554,0.010946620881754026,0.005256318749411969,0.003943120921386611,0.002136706084921174,-0.0008859798885924483,0.0031919417981894284,-0.0008055949744659777,-0.0004306815651872231,0.0008440106988893141,0.0008868308381761275,0.0007518348263473289,-0.00025349640826530684,0.00022716759727322232,0.00046999259348145427,-0.00016443350872723933,2.2857394021635857e-05,-2.4130063567459772e-05,-8.957521165380299e-05,-4.2626111036942365e-05,0.0002965785738882202,0.00012080174617254359,8.670334150535827e-05,5.6299840464808634e-05,5.225730439843561e-06,-6.317855981478494e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,39663,1,1.0,1.0,1.0,1.0,1.0,1.0,0.040284367658650615,0.02337663546820327,0.028286379463987838,0.01581159125954085,0.03968520824705139,0.006562895246181827,0.0375350965200901,0.01085923531159872,0.005066364073609069,0.0042252731625410656,0.0024938254031706603,-0.0008910320271731743,0.003517280038953599,-0.0008618134137557334,-0.0005442108956546626,0.000923156316731498,0.0009656026573185563,0.0007429039548023583,-0.00018202437079167254,0.00024885292779100297,0.0005103614709759991,-0.00019208025813251278,-4.9439750594543805e-06,-2.556727877664939e-05,-6.172910284432055e-05,-7.580113773462298e-06,-5.5704085835643125e-05,5.468578440313718e-05,0.00012916999103207465,3.382410557344142e-05,1.244870200796805e-05,-6.335705393933573e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,39663,1,1.0,1.0,1.0,1.0,1.0,1.0,0.03863303970380782,0.02244462817090571,0.028339793751608264,0.015618273876134337,0.041015990871757994,-0.013332937976474613,0.03863438946462137,0.01052774077430301,0.005070100932413394,0.003931781601329438,0.002156260550208889,-0.0008791683330790589,0.003218646741581106,-0.0009788499641975098,-0.0004374523851159895,0.0008602304982557691,0.0008324618775079947,0.0007773959710983,-0.00031379948700302327,0.00021502253694889403,0.0004433471193344343,-0.00014979212332600592,0.00012495566308216619,-2.3392166246326762e-05,-0.00015681742210189298,-6.747162543525204e-05,-2.211464626612907e-05,0.00020718985227178633,8.523487210872236e-05,6.779343834900127e-05,0.000271818980699584,-3.806992076553608e-05,0.0
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,39677,1,1.0,1.0,1.0,1.0,1.0,1.0,0.03936653098199098,0.02372270592255326,0.026168657247838217,0.016104607102581957,0.0011810607495822095,-0.005921793168589371,0.032729835770371335,0.010559920056309468,0.005941704117925089,0.003603891752135499,0.0016566108532373714,-0.0008634830340435309,0.002551848434026713,-0.0013286059879392487,-0.0005975416454230356,0.0007742403844651916,0.0009547625838940741,0.0008516630441495882,-0.0003864960469026716,0.00012389532063400544,0.00043588397959944727,-0.00016419510148012927,-5.2493874544383445e-05,-4.110798169965845e-05,-7.211874128928864e-05,-5.511077395125637e-05,-4.760275580879917e-05,5.2212167077945914e-05,7.989487118031024e-05,4.148292109018563e-05,7.816014026497938e-06,8.838999385400587e-05,0.0
